#rname,startpos,endpos,numreads,covbases,coverage,meandepth,meanbaseq,meanmapq,sample,method,depth
MN908947.3,1,29903,54892,29804,99.6689,248.888,39.4,43.7,UT-UPHL-250307650876,seqkit,400
MN908947.3,1,29903,36523,29799,99.6522,165.741,39.4,43.7,UT-UPHL-250307650876,seqkit,300
MN908947.3,1,29903,27431,29791,99.6255,124.403,39.4,43.7,UT-UPHL-250307650876,seqkit,200
MN908947.3,1,29903,18258,29739,99.4516,82.8286,39.4,43.7,UT-UPHL-250307650876,seqkit,100
MN908947.3,1,29903,9190,29225,97.7327,41.7143,39.4,43.7,UT-UPHL-250307650876,seqkit,50
MN908947.3,1,29903,5513,28818,96.3716,24.8985,39.4,43.7,UT-UPHL-250307650876,seqkit,30
MN908947.3,1,29903,1822,26569,88.8506,8.2272,39.4,43.7,UT-UPHL-250307650876,seqkit,10
MN908947.3,1,29903,712852,29560,98.853,3232.73,39.4,43.7,UT-UPHL-250307664894,all,all
MN908947.3,1,29903,622527,28664,95.8566,2817.02,39.4,43.6,UT-UPHL-250307664894,bbnorm,10000
MN908947.3,1,29903,455468,28664,95.8566,2057.62,39.4,43.5,UT-UPHL-250307664894,bbnorm,5000
MN908947.3,1,29903,154039,28460,95.1744,692.449,39.4,43.5,UT-UPHL-250307664894,bbnorm,1000
MN908947.3,1,29903,96348,28459,95.1711,433.781,39.4,43.5,UT-UPHL-250307664894,bbnorm,500
MN908947.3,1,29903,82603,28414,95.0206,371.608,39.4,43.5,UT-UPHL-250307664894,bbnorm,400
MN908947.3,1,29903,67226,28458,95.1677,303.233,39.4,43.4,UT-UPHL-250307664894,bbnorm,300
MN908947.3,1,29903,49346,28256,94.4922,222.865,39.4,43.5,UT-UPHL-250307664894,bbnorm,200
MN908947.3,1,29903,28676,28405,94.9905,129.124,39.4,43.5,UT-UPHL-250307664894,bbnorm,100
MN908947.3,1,29903,15710,28356,94.8266,70.9825,39.4,43.5,UT-UPHL-250307664894,bbnorm,50
MN908947.3,1,29903,9974,28326,94.7263,44.9997,39.4,43.4,UT-UPHL-250307664894,bbnorm,30
MN908947.3,1,29903,3507,28079,93.9003,15.9489,39.5,43.5,UT-UPHL-250307664894,bbnorm,10
MN908947.3,1,29903,712852,29560,98.853,3232.73,39.4,43.7,UT-UPHL-250307664894,seqkit,10000
MN908947.3,1,29903,712852,29560,98.853,3232.73,39.4,43.7,UT-UPHL-250307664894,seqkit,5000
MN908947.3,1,29903,186869,28977,96.9033,850.166,39.4,43.7,UT-UPHL-250307664894,seqkit,1000
MN908947.3,1,29903,93129,27780,92.9004,424.294,39.4,43.7,UT-UPHL-250307664894,seqkit,500
MN908947.3,1,29903,55724,26579,88.8841,253.842,39.4,43.7,UT-UPHL-250307664894,seqkit,400
MN908947.3,1,29903,36950,25419,85.0048,168.309,39.4,43.7,UT-UPHL-250307664894,seqkit,300
MN908947.3,1,29903,27800,24226,81.0153,126.444,39.4,43.7,UT-UPHL-250307664894,seqkit,200
MN908947.3,1,29903,18303,23479,78.5172,83.3171,39.4,43.7,UT-UPHL-250307664894,seqkit,100
MN908947.3,1,29903,9134,20933,70.003,41.638,39.4,43.8,UT-UPHL-250307664894,seqkit,50
MN908947.3,1,29903,5592,18797,62.8599,25.4593,39.4,43.8,UT-UPHL-250307664894,seqkit,30
MN908947.3,1,29903,1868,14161,47.3565,8.52864,39.4,43.8,UT-UPHL-250307664894,seqkit,10
MN908947.3,1,29903,3336978,29903,100,15165.3,39.4,43.7,UT-UPHL-250307701263,all,all
MN908947.3,1,29903,2503631,29903,100,11349.7,39.4,43.7,UT-UPHL-250307701263,bbnorm,10000
MN908947.3,1,29903,1532610,29895,99.9732,6898.56,39.4,43.6,UT-UPHL-250307701263,bbnorm,5000
MN908947.3,1,29903,377341,29827,99.7458,1670.85,39.4,43.4,UT-UPHL-250307701263,bbnorm,1000
MN908947.3,1,29903,193971,29841,99.7927,861.017,39.4,43.4,UT-UPHL-250307701263,bbnorm,500
MN908947.3,1,29903,156123,29837,99.7793,693.642,39.4,43.4,UT-UPHL-250307701263,bbnorm,400
MN908947.3,1,29903,116340,29754,99.5017,519.651,39.4,43.4,UT-UPHL-250307701263,bbnorm,300
MN908947.3,1,29903,77976,29751,99.4917,348.488,39.4,43.5,UT-UPHL-250307701263,bbnorm,200
MN908947.3,1,29903,39670,29746,99.475,176.503,39.4,43.4,UT-UPHL-250307701263,bbnorm,100
MN908947.3,1,29903,19835,29726,99.4081,88.5188,39.4,43.4,UT-UPHL-250307701263,bbnorm,50
MN908947.3,1,29903,11635,29719,99.3847,51.6333,39.3,43.4,UT-UPHL-250307701263,bbnorm,30
MN908947.3,1,29903,3602,29699,99.3178,15.8975,39.3,43.3,UT-UPHL-250307701263,bbnorm,10
MN908947.3,1,29903,1831886,29903,100,8307.15,39.4,43.7,UT-UPHL-250307701263,seqkit,10000
MN908947.3,1,29903,915807,29890,99.9565,4153.07,39.4,43.7,UT-UPHL-250307701263,seqkit,5000
MN908947.3,1,29903,182074,29821,99.7258,828.264,39.4,43.7,UT-UPHL-250307701263,seqkit,1000
MN908947.3,1,29903,90749,29694,99.3011,413.55,39.4,43.8,UT-UPHL-250307701263,seqkit,500
MN908947.3,1,29903,54642,29572,98.8931,248.877,39.4,43.7,UT-UPHL-250307701263,seqkit,400
MN908947.3,1,29903,36330,29501,98.6557,165.376,39.4,43.8,UT-UPHL-250307701263,seqkit,300
MN908947.3,1,29903,27257,29180,97.5822,124.062,39.4,43.8,UT-UPHL-250307701263,seqkit,200
MN908947.3,1,29903,18119,29069,97.211,82.5917,39.4,43.8,UT-UPHL-250307701263,seqkit,100
MN908947.3,1,29903,9048,28468,95.2012,41.1678,39.4,43.8,UT-UPHL-250307701263,seqkit,50
MN908947.3,1,29903,5437,27599,92.2951,24.7995,39.4,43.8,UT-UPHL-250307701263,seqkit,30
MN908947.3,1,29903,1797,24660,82.4666,8.1456,39.4,43.7,UT-UPHL-250307701263,seqkit,10
MN908947.3,1,29903,2387766,29891,99.9599,10952.3,39.4,43.6,UT-UPHL-250307704821,all,all
MN908947.3,1,29903,2229856,29891,99.9599,10222.3,39.4,43.5,UT-UPHL-250307704821,bbnorm,10000
MN908947.3,1,29903,1629887,29886,99.9431,7454.12,39.4,43.5,UT-UPHL-250307704821,bbnorm,5000
MN908947.3,1,29903,388427,29865,99.8729,1762.49,39.4,43.6,UT-UPHL-250307704821,bbnorm,1000
MN908947.3,1,29903,194755,29863,99.8662,883.515,39.4,43.6,UT-UPHL-250307704821,bbnorm,500
MN908947.3,1,29903,155774,29854,99.8361,705.756,39.4,43.6,UT-UPHL-250307704821,bbnorm,400
MN908947.3,1,29903,116093,29852,99.8294,527.102,39.4,43.6,UT-UPHL-250307704821,bbnorm,300
MN908947.3,1,29903,77422,29851,99.8261,351.024,39.4,43.6,UT-UPHL-250307704821,bbnorm,200
MN908947.3,1,29903,38674,29827,99.7458,175.702,39.4,43.6,UT-UPHL-250307704821,bbnorm,100
MN908947.3,1,29903,19304,29810,99.689,87.371,39.4,43.6,UT-UPHL-250307704821,bbnorm,50
MN908947.3,1,29903,11505,29806,99.6756,52.0681,39.4,43.6,UT-UPHL-250307704821,bbnorm,30
MN908947.3,1,29903,3614,29738,99.4482,16.3871,39.3,43.5,UT-UPHL-250307704821,bbnorm,10
MN908947.3,1,29903,1887167,29891,99.9599,8656.05,39.4,43.6,UT-UPHL-250307704821,seqkit,10000
MN908947.3,1,29903,939028,29884,99.9365,4318.24,39.4,43.6,UT-UPHL-250307704821,seqkit,5000
MN908947.3,1,29903,187034,29850,99.8228,862.25,39.4,43.6,UT-UPHL-250307704821,seqkit,1000
MN908947.3,1,29903,93629,29814,99.7024,431.237,39.4,43.5,UT-UPHL-250307704821,seqkit,500
MN908947.3,1,29903,56213,29813,99.699,258.807,39.4,43.5,UT-UPHL-250307704821,seqkit,400
MN908947.3,1,29903,37505,29791,99.6255,172.736,39.4,43.5,UT-UPHL-250307704821,seqkit,300
MN908947.3,1,29903,28163,29791,99.6255,129.519,39.4,43.5,UT-UPHL-250307704821,seqkit,200
MN908947.3,1,29903,18766,29787,99.6121,86.2922,39.4,43.5,UT-UPHL-250307704821,seqkit,100
MN908947.3,1,29903,9336,29691,99.291,42.9621,39.4,43.5,UT-UPHL-250307704821,seqkit,50
MN908947.3,1,29903,5635,29465,98.5353,25.936,39.4,43.6,UT-UPHL-250307704821,seqkit,30
MN908947.3,1,29903,1895,28652,95.8165,8.63154,39.4,43.6,UT-UPHL-250307704821,seqkit,10
MN908947.3,1,29903,396519,28966,96.8665,1857.86,39.4,44,UT-UPHL-250307741177,all,all
MN908947.3,1,29903,333705,28579,95.5724,1561.81,39.4,44,UT-UPHL-250307741177,bbnorm,10000
MN908947.3,1,29903,294860,28579,95.5724,1378.21,39.4,44,UT-UPHL-250307741177,bbnorm,5000
MN908947.3,1,29903,140911,28519,95.3717,655.806,39.4,43.8,UT-UPHL-250307741177,bbnorm,1000
MN908947.3,1,29903,87709,28371,94.8768,407.642,39.4,43.7,UT-UPHL-250307741177,bbnorm,500
MN908947.3,1,29903,74140,28184,94.2514,344.755,39.4,43.7,UT-UPHL-250307741177,bbnorm,400
MN908947.3,1,29903,59619,28055,93.82,277.038,39.4,43.7,UT-UPHL-250307741177,bbnorm,300
MN908947.3,1,29903,43760,27928,93.3953,202.487,39.4,43.7,UT-UPHL-250307741177,bbnorm,200
MN908947.3,1,29903,24844,27846,93.1211,114.872,39.4,43.6,UT-UPHL-250307741177,bbnorm,100
MN908947.3,1,29903,13810,27937,93.4254,63.9383,39.4,43.5,UT-UPHL-250307741177,bbnorm,50
MN908947.3,1,29903,8875,27757,92.8235,41.1141,39.4,43.5,UT-UPHL-250307741177,bbnorm,30
MN908947.3,1,29903,3114,27766,92.8536,14.4532,39.4,43.2,UT-UPHL-250307741177,bbnorm,10
MN908947.3,1,29903,396519,28966,96.8665,1857.86,39.4,44,UT-UPHL-250307741177,seqkit,10000
MN908947.3,1,29903,396519,28966,96.8665,1857.86,39.4,44,UT-UPHL-250307741177,seqkit,5000
MN908947.3,1,29903,167669,28286,94.5925,786.492,39.4,44,UT-UPHL-250307741177,seqkit,1000
MN908947.3,1,29903,84196,27475,91.8804,394.64,39.4,44,UT-UPHL-250307741177,seqkit,500
MN908947.3,1,29903,50391,26515,88.67,236.083,39.4,44,UT-UPHL-250307741177,seqkit,400
MN908947.3,1,29903,33577,25846,86.4328,157.31,39.4,44,UT-UPHL-250307741177,seqkit,300
MN908947.3,1,29903,25180,25472,85.1821,117.969,39.4,44,UT-UPHL-250307741177,seqkit,200
MN908947.3,1,29903,16727,24409,81.6273,78.315,39.4,44,UT-UPHL-250307741177,seqkit,100
MN908947.3,1,29903,8390,22316,74.628,39.2928,39.4,44,UT-UPHL-250307741177,seqkit,50
MN908947.3,1,29903,5046,20185,67.5016,23.6592,39.4,44,UT-UPHL-250307741177,seqkit,30
MN908947.3,1,29903,1665,16573,55.4225,7.80183,39.4,44,UT-UPHL-250307741177,seqkit,10
MN908947.3,1,29903,3506199,29883,99.9331,16025.1,39.4,43.6,UT-UPHL-250307752210,all,all
MN908947.3,1,29903,2857164,29883,99.9331,13033.8,39.4,43.5,UT-UPHL-250307752210,bbnorm,10000
MN908947.3,1,29903,1792471,29883,99.9331,8140.55,39.4,43.5,UT-UPHL-250307752210,bbnorm,5000
MN908947.3,1,29903,397782,29834,99.7693,1775.09,39.4,43.5,UT-UPHL-250307752210,bbnorm,1000
MN908947.3,1,29903,198598,29843,99.7994,887.355,39.4,43.5,UT-UPHL-250307752210,bbnorm,500
MN908947.3,1,29903,158149,29846,99.8094,707.705,39.4,43.5,UT-UPHL-250307752210,bbnorm,400
MN908947.3,1,29903,117855,29839,99.786,529.144,39.4,43.5,UT-UPHL-250307752210,bbnorm,300
MN908947.3,1,29903,78314,29842,99.796,351.655,39.4,43.5,UT-UPHL-250307752210,bbnorm,200
MN908947.3,1,29903,39333,29822,99.7291,176.338,39.4,43.4,UT-UPHL-250307752210,bbnorm,100
MN908947.3,1,29903,19569,29777,99.5786,87.643,39.4,43.4,UT-UPHL-250307752210,bbnorm,50
MN908947.3,1,29903,11383,29716,99.3746,51.0535,39.3,43.4,UT-UPHL-250307752210,bbnorm,30
MN908947.3,1,29903,3551,29703,99.3312,15.8468,39.2,43.2,UT-UPHL-250307752210,bbnorm,10
MN908947.3,1,29903,1861530,29882,99.9298,8482.58,39.4,43.6,UT-UPHL-250307752210,seqkit,10000
MN908947.3,1,29903,928699,29877,99.9131,4237.55,39.4,43.6,UT-UPHL-250307752210,seqkit,5000
MN908947.3,1,29903,184435,29835,99.7726,844.246,39.4,43.6,UT-UPHL-250307752210,seqkit,1000
MN908947.3,1,29903,91991,29802,99.6622,421.115,39.4,43.6,UT-UPHL-250307752210,seqkit,500
MN908947.3,1,29903,55500,29799,99.6522,254.049,39.4,43.6,UT-UPHL-250307752210,seqkit,400
MN908947.3,1,29903,36945,29780,99.5887,169.062,39.4,43.6,UT-UPHL-250307752210,seqkit,300
MN908947.3,1,29903,27715,29779,99.5853,127.011,39.4,43.6,UT-UPHL-250307752210,seqkit,200
MN908947.3,1,29903,18493,29735,99.4382,84.7079,39.4,43.6,UT-UPHL-250307752210,seqkit,100
MN908947.3,1,29903,9305,29724,99.4014,42.7079,39.4,43.6,UT-UPHL-250307752210,seqkit,50
MN908947.3,1,29903,5598,29688,99.281,25.6353,39.4,43.6,UT-UPHL-250307752210,seqkit,30
MN908947.3,1,29903,1852,28723,96.0539,8.44467,39.4,43.6,UT-UPHL-250307752210,seqkit,10
MN908947.3,1,29903,336029,29475,98.5687,1569.3,39.4,43.9,UT-UPHL-250307791438,all,all
MN908947.3,1,29903,330252,28841,96.4485,1542.11,39.4,43.9,UT-UPHL-250307791438,bbnorm,10000
MN908947.3,1,29903,288369,28841,96.4485,1343.93,39.4,43.8,UT-UPHL-250307791438,bbnorm,5000
MN908947.3,1,29903,154351,28757,96.1676,715.875,39.4,43.7,UT-UPHL-250307791438,bbnorm,1000
MN908947.3,1,29903,101515,28735,96.094,470.133,39.4,43.7,UT-UPHL-250307791438,bbnorm,500
MN908947.3,1,29903,86819,28642,95.783,402.046,39.4,43.7,UT-UPHL-250307791438,bbnorm,400
MN908947.3,1,29903,70869,28642,95.783,328.076,39.4,43.7,UT-UPHL-250307791438,bbnorm,300
MN908947.3,1,29903,51527,28632,95.7496,237.344,39.4,43.7,UT-UPHL-250307791438,bbnorm,200
MN908947.3,1,29903,28680,28553,95.4854,132.12,39.5,43.6,UT-UPHL-250307791438,bbnorm,100
MN908947.3,1,29903,15886,28544,95.4553,72.989,39.5,43.5,UT-UPHL-250307791438,bbnorm,50
MN908947.3,1,29903,9971,28570,95.5423,45.7307,39.4,43.4,UT-UPHL-250307791438,bbnorm,30
MN908947.3,1,29903,3379,28510,95.3416,15.3501,39.4,43.4,UT-UPHL-250307791438,bbnorm,10
MN908947.3,1,29903,336029,29475,98.5687,1569.3,39.4,43.9,UT-UPHL-250307791438,seqkit,10000
MN908947.3,1,29903,336029,29475,98.5687,1569.3,39.4,43.9,UT-UPHL-250307791438,seqkit,5000
MN908947.3,1,29903,98331,28948,96.8063,459.416,39.4,43.9,UT-UPHL-250307791438,seqkit,1000
MN908947.3,1,29903,49081,28371,94.8768,229.297,39.4,43.9,UT-UPHL-250307791438,seqkit,500
MN908947.3,1,29903,29521,28038,93.7632,137.916,39.4,43.9,UT-UPHL-250307791438,seqkit,400
MN908947.3,1,29903,19499,27050,90.4592,91.1717,39.4,43.9,UT-UPHL-250307791438,seqkit,300
MN908947.3,1,29903,14522,26631,89.058,67.8797,39.4,43.9,UT-UPHL-250307791438,seqkit,200
MN908947.3,1,29903,9499,25338,84.734,44.3376,39.4,43.9,UT-UPHL-250307791438,seqkit,100
MN908947.3,1,29903,4720,23435,78.3701,21.9621,39.4,43.9,UT-UPHL-250307791438,seqkit,50
MN908947.3,1,29903,2868,22030,73.6715,13.346,39.4,43.9,UT-UPHL-250307791438,seqkit,30
MN908947.3,1,29903,991,16861,56.3856,4.61549,39.4,43.9,UT-UPHL-250307791438,seqkit,10
MN908947.3,1,29903,1856301,29807,99.679,8242.01,39.4,43.8,UT-UPHL-250307835227,all,all
MN908947.3,1,29903,1247000,29689,99.2844,5504.81,39.4,43.7,UT-UPHL-250307835227,bbnorm,10000
MN908947.3,1,29903,927453,29689,99.2844,4086.43,39.4,43.6,UT-UPHL-250307835227,bbnorm,5000
MN908947.3,1,29903,307298,29665,99.2041,1337.12,39.4,43.5,UT-UPHL-250307835227,bbnorm,1000
MN908947.3,1,29903,173626,29657,99.1773,751.832,39.4,43.5,UT-UPHL-250307835227,bbnorm,500
MN908947.3,1,29903,142459,29674,99.2342,618.192,39.4,43.4,UT-UPHL-250307835227,bbnorm,400
MN908947.3,1,29903,109243,29653,99.164,475.153,39.4,43.4,UT-UPHL-250307835227,bbnorm,300
MN908947.3,1,29903,75731,29658,99.1807,329.067,39.4,43.3,UT-UPHL-250307835227,bbnorm,200
MN908947.3,1,29903,40513,29649,99.1506,174.633,39.4,43.2,UT-UPHL-250307835227,bbnorm,100
MN908947.3,1,29903,21025,29629,99.0837,90.4967,39.4,43,UT-UPHL-250307835227,bbnorm,50
MN908947.3,1,29903,12639,29618,99.0469,54.422,39.4,43.1,UT-UPHL-250307835227,bbnorm,30
MN908947.3,1,29903,4143,29599,98.9834,17.6478,39.4,42.8,UT-UPHL-250307835227,bbnorm,10
MN908947.3,1,29903,1741551,29804,99.6689,7732,39.4,43.8,UT-UPHL-250307835227,seqkit,10000
MN908947.3,1,29903,870466,29751,99.4917,3864.62,39.4,43.8,UT-UPHL-250307835227,seqkit,5000
MN908947.3,1,29903,171920,29461,98.5219,767.839,39.4,43.9,UT-UPHL-250307835227,seqkit,1000
MN908947.3,1,29903,86398,28716,96.0305,385.01,39.4,43.9,UT-UPHL-250307835227,seqkit,500
MN908947.3,1,29903,51681,28225,94.3885,230.778,39.4,43.9,UT-UPHL-250307835227,seqkit,400
MN908947.3,1,29903,34417,27247,91.1179,153.543,39.4,43.9,UT-UPHL-250307835227,seqkit,300
MN908947.3,1,29903,25780,26996,90.2786,115.059,39.4,43.9,UT-UPHL-250307835227,seqkit,200
MN908947.3,1,29903,17266,26540,88.7536,77.0247,39.4,43.9,UT-UPHL-250307835227,seqkit,100
MN908947.3,1,29903,8548,24631,82.3697,38.1098,39.4,43.9,UT-UPHL-250307835227,seqkit,50
MN908947.3,1,29903,5148,22924,76.6612,23.0441,39.4,43.9,UT-UPHL-250307835227,seqkit,30
MN908947.3,1,29903,1699,18971,63.4418,7.51282,39.4,43.8,UT-UPHL-250307835227,seqkit,10
MN908947.3,1,29903,636057,28614,95.6894,2801.09,39.4,43.9,UT-UPHL-250307844892,all,all
MN908947.3,1,29903,507167,27898,93.295,2228.76,39.4,43.8,UT-UPHL-250307844892,bbnorm,10000
MN908947.3,1,29903,408106,27892,93.2749,1786.17,39.4,43.7,UT-UPHL-250307844892,bbnorm,5000
MN908947.3,1,29903,187557,27831,93.0709,816.043,39.4,43.5,UT-UPHL-250307844892,bbnorm,1000
MN908947.3,1,29903,118397,27655,92.4824,512.31,39.4,43.5,UT-UPHL-250307844892,bbnorm,500
MN908947.3,1,29903,101775,27637,92.4222,440.516,39.4,43.5,UT-UPHL-250307844892,bbnorm,400
MN908947.3,1,29903,82490,27609,92.3285,356.602,39.4,43.4,UT-UPHL-250307844892,bbnorm,300
MN908947.3,1,29903,59675,27538,92.0911,257.532,39.5,43.4,UT-UPHL-250307844892,bbnorm,200
MN908947.3,1,29903,33465,27428,91.7232,143.046,39.5,43.3,UT-UPHL-250307844892,bbnorm,100
MN908947.3,1,29903,18285,27427,91.7199,77.7759,39.5,43.1,UT-UPHL-250307844892,bbnorm,50
MN908947.3,1,29903,11394,27408,91.6564,48.0368,39.5,42.9,UT-UPHL-250307844892,bbnorm,30
MN908947.3,1,29903,4047,27398,91.6229,16.676,39.5,42.6,UT-UPHL-250307844892,bbnorm,10
MN908947.3,1,29903,636057,28614,95.6894,2801.09,39.4,43.9,UT-UPHL-250307844892,seqkit,10000
MN908947.3,1,29903,435620,28417,95.0306,1923.86,39.4,43.9,UT-UPHL-250307844892,seqkit,5000
MN908947.3,1,29903,87158,26766,89.5094,386.104,39.4,43.9,UT-UPHL-250307844892,seqkit,1000
MN908947.3,1,29903,43445,26099,87.2789,193,39.4,43.9,UT-UPHL-250307844892,seqkit,500
MN908947.3,1,29903,26012,25528,85.3694,115.658,39.4,43.9,UT-UPHL-250307844892,seqkit,400
MN908947.3,1,29903,17339,24661,82.47,76.9312,39.4,43.9,UT-UPHL-250307844892,seqkit,300
MN908947.3,1,29903,13061,23777,79.5138,57.8769,39.4,43.9,UT-UPHL-250307844892,seqkit,200
MN908947.3,1,29903,8608,22662,75.785,38.1758,39.4,43.9,UT-UPHL-250307844892,seqkit,100
MN908947.3,1,29903,4278,20609,68.9195,19.0555,39.4,43.9,UT-UPHL-250307844892,seqkit,50
MN908947.3,1,29903,2577,18052,60.3685,11.5221,39.4,44,UT-UPHL-250307844892,seqkit,30
MN908947.3,1,29903,819,13175,44.0591,3.68622,39.3,43.9,UT-UPHL-250307844892,seqkit,10
MN908947.3,1,29903,1366322,28176,94.2247,5978.75,39.4,43.9,UT-UPHL-250307863497,all,all
MN908947.3,1,29903,899406,27271,91.1982,3914.83,39.4,43.7,UT-UPHL-250307863497,bbnorm,10000
MN908947.3,1,29903,681081,27270,91.1949,2951.01,39.4,43.6,UT-UPHL-250307863497,bbnorm,5000
MN908947.3,1,29903,222568,27015,90.3421,952.704,39.5,43.5,UT-UPHL-250307863497,bbnorm,1000
MN908947.3,1,29903,129434,26905,89.9743,550.334,39.4,43.4,UT-UPHL-250307863497,bbnorm,500
MN908947.3,1,29903,107937,26886,89.9107,459.097,39.5,43.3,UT-UPHL-250307863497,bbnorm,400
MN908947.3,1,29903,85672,26851,89.7937,363.56,39.5,43.3,UT-UPHL-250307863497,bbnorm,300
MN908947.3,1,29903,60874,26773,89.5328,256.9,39.5,43.1,UT-UPHL-250307863497,bbnorm,200
MN908947.3,1,29903,33456,26758,89.4827,139.235,39.4,42.8,UT-UPHL-250307863497,bbnorm,100
MN908947.3,1,29903,17814,26567,88.8439,73.5422,39.4,42.4,UT-UPHL-250307863497,bbnorm,50
MN908947.3,1,29903,11249,26649,89.1181,46.2886,39.4,42.3,UT-UPHL-250307863497,bbnorm,30
MN908947.3,1,29903,3976,26526,88.7068,16.1761,39.4,41.9,UT-UPHL-250307863497,bbnorm,10
MN908947.3,1,29903,1366322,28176,94.2247,5978.75,39.4,43.9,UT-UPHL-250307863497,seqkit,10000
MN908947.3,1,29903,736905,27875,93.2181,3233.58,39.4,43.9,UT-UPHL-250307863497,seqkit,5000
MN908947.3,1,29903,145543,26273,87.8607,643.818,39.4,43.9,UT-UPHL-250307863497,seqkit,1000
MN908947.3,1,29903,73111,24699,82.5971,322.741,39.4,43.9,UT-UPHL-250307863497,seqkit,500
MN908947.3,1,29903,43763,23277,77.8417,193.561,39.4,43.9,UT-UPHL-250307863497,seqkit,400
MN908947.3,1,29903,29102,22293,74.551,128.948,39.4,43.9,UT-UPHL-250307863497,seqkit,300
MN908947.3,1,29903,21723,21573,72.1433,95.9825,39.4,43.9,UT-UPHL-250307863497,seqkit,200
MN908947.3,1,29903,14524,20867,69.7823,64.1341,39.4,43.9,UT-UPHL-250307863497,seqkit,100
MN908947.3,1,29903,7299,18954,63.3849,32.0904,39.4,43.9,UT-UPHL-250307863497,seqkit,50
MN908947.3,1,29903,4359,17885,59.8101,19.2511,39.4,43.9,UT-UPHL-250307863497,seqkit,30
MN908947.3,1,29903,1437,15343,51.3092,6.36324,39.4,44,UT-UPHL-250307863497,seqkit,10
MN908947.3,1,29903,3588793,29894,99.9699,16229.4,39.4,43.7,UT-UPHL-250307865779,all,all
MN908947.3,1,29903,2715730,29894,99.9699,12253.4,39.4,43.6,UT-UPHL-250307865779,bbnorm,10000
MN908947.3,1,29903,1672531,29894,99.9699,7502.09,39.4,43.6,UT-UPHL-250307865779,bbnorm,5000
MN908947.3,1,29903,394778,29849,99.8194,1740.38,39.4,43.4,UT-UPHL-250307865779,bbnorm,1000
MN908947.3,1,29903,201878,29844,99.8027,891.896,39.4,43.4,UT-UPHL-250307865779,bbnorm,500
MN908947.3,1,29903,161894,29841,99.7927,716.476,39.4,43.4,UT-UPHL-250307865779,bbnorm,400
MN908947.3,1,29903,121525,29837,99.7793,539.229,39.4,43.4,UT-UPHL-250307865779,bbnorm,300
MN908947.3,1,29903,80771,29827,99.7458,358.846,39.4,43.4,UT-UPHL-250307865779,bbnorm,200
MN908947.3,1,29903,40091,29744,99.4683,178.672,39.4,43.4,UT-UPHL-250307865779,bbnorm,100
MN908947.3,1,29903,20000,29721,99.3914,88.8174,39.4,43.4,UT-UPHL-250307865779,bbnorm,50
MN908947.3,1,29903,11641,29734,99.4348,51.5417,39.3,43.3,UT-UPHL-250307865779,bbnorm,30
MN908947.3,1,29903,3640,29713,99.3646,15.9791,39.3,43.1,UT-UPHL-250307865779,bbnorm,10
MN908947.3,1,29903,1862489,29891,99.9599,8403.92,39.4,43.7,UT-UPHL-250307865779,seqkit,10000
MN908947.3,1,29903,930007,29880,99.9231,4200.39,39.4,43.7,UT-UPHL-250307865779,seqkit,5000
MN908947.3,1,29903,184223,29823,99.7325,835.688,39.4,43.7,UT-UPHL-250307865779,seqkit,1000
MN908947.3,1,29903,91659,29768,99.5485,416.315,39.4,43.7,UT-UPHL-250307865779,seqkit,500
MN908947.3,1,29903,55176,29765,99.5385,250.256,39.4,43.7,UT-UPHL-250307865779,seqkit,400
MN908947.3,1,29903,36753,29758,99.5151,166.802,39.4,43.7,UT-UPHL-250307865779,seqkit,300
MN908947.3,1,29903,27561,29758,99.5151,125.115,39.4,43.7,UT-UPHL-250307865779,seqkit,200
MN908947.3,1,29903,18297,29664,99.2007,83.1178,39.4,43.7,UT-UPHL-250307865779,seqkit,100
MN908947.3,1,29903,9212,29223,97.726,41.9796,39.4,43.7,UT-UPHL-250307865779,seqkit,50
MN908947.3,1,29903,5532,28814,96.3582,25.3026,39.4,43.7,UT-UPHL-250307865779,seqkit,30
MN908947.3,1,29903,1845,26505,88.6366,8.41334,39.4,43.7,UT-UPHL-250307865779,seqkit,10
MN908947.3,1,29903,1892543,29844,99.8027,8384.98,39.4,43.7,UT-UPHL-250307871423,all,all
MN908947.3,1,29903,1375682,29832,99.7626,6060.36,39.4,43.5,UT-UPHL-250307871423,bbnorm,10000
MN908947.3,1,29903,1008799,29832,99.7626,4431.07,39.4,43.5,UT-UPHL-250307871423,bbnorm,5000
MN908947.3,1,29903,301640,29809,99.6857,1308.07,39.4,43.5,UT-UPHL-250307871423,bbnorm,1000
MN908947.3,1,29903,166355,29774,99.5686,722.196,39.4,43.3,UT-UPHL-250307871423,bbnorm,500
MN908947.3,1,29903,137313,29733,99.4315,594.67,39.4,43.3,UT-UPHL-250307871423,bbnorm,400
MN908947.3,1,29903,106084,29729,99.4181,460.417,39.4,43.2,UT-UPHL-250307871423,bbnorm,300
MN908947.3,1,29903,72885,29721,99.3914,316.116,39.5,43.2,UT-UPHL-250307871423,bbnorm,200
MN908947.3,1,29903,38432,29728,99.4148,165.836,39.5,43.2,UT-UPHL-250307871423,bbnorm,100
MN908947.3,1,29903,20041,29718,99.3813,86.5006,39.4,43.1,UT-UPHL-250307871423,bbnorm,50
MN908947.3,1,29903,12347,29697,99.3111,53.1322,39.4,42.9,UT-UPHL-250307871423,bbnorm,30
MN908947.3,1,29903,4124,29682,99.2609,17.6228,39.4,42.7,UT-UPHL-250307871423,bbnorm,10
